# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
2483.26,0.756691,0.611271,3,7,0,-2468.43,-1.42103,0.0264765,0.011995,-0.141076,0.0249708,0.057861,-0.00445333,0.0132615,-0.0074185,-0.050359,-0.124977,-0.19329,0.0949134,-0.0236084,0.0277576,-0.068121,0.0219825,0.0507683,-0.0045573,-0.0199833,0.0147618,0.0159027,0.0211532,-0.0167086,0.0322201,-0.0110364,15.6206,0.288544,-0.0160015,-0.106463,0.00210354,-0.0116545,0.00368088,0.0976005,-0.0398837,0.137101,-0.635638,-2.55986,0.615507,-0.475204,0.427276,-0.0643237,0.114625,0.140755,-0.0114258,-0.0431099,0.0621532,0.0714562,0.0571661,-0.0782329,0.47906,-0.12523
2482.72,0.825426,0.611271,3,7,0,-2474.11,-1.42885,0.00981267,0.032546,-0.149397,0.02778,0.0594741,-0.0262129,0.00451195,0.00219493,-0.0678069,-0.115441,-0.198029,0.0990585,-0.0254782,0.0278992,-0.0834994,0.0328375,0.0805461,-2.56229e-05,-0.00246693,0.0141481,0.0381138,0.0374974,-0.000401027,0.033252,-0.0192523,15.77,0.0162295,0.000648819,-0.101377,0.0013831,0.104446,-0.0101321,0.0722973,-0.0494091,0.131749,-0.546542,-2.6123,0.603334,-0.546914,0.456687,-0.067439,0.17881,0.221868,0.0494238,0.0616859,0.118018,0.231516,0.15728,-0.0083155,0.474577,-0.218455
2481.62,0.809466,0.611271,3,7,0,-2470.14,-1.45003,0.04619,0.022628,-0.152852,0.0344439,0.0425603,-0.0114169,0.00932995,-0.0157584,-0.0294637,-0.126191,-0.165741,0.101367,-0.0137362,0.0380454,-0.0961106,0.00484454,0.0467683,0.00365461,0.0155684,0.020818,0.0166396,0.0434507,-0.0144877,0.0303235,-0.018688,15.9391,0.327166,-0.016996,-0.203284,0.0111226,0.0319305,-0.00315257,0.0734211,-0.0762471,0.168386,-0.572703,-1.99654,0.641293,-0.431973,0.504532,-0.0861336,0.0744368,0.130255,0.0503749,0.0843985,0.102865,0.0928223,0.142186,-0.0861078,0.429928,-0.212052
2474.81,0.624192,0.611271,3,7,0,-2464.89,-1.43545,0.0139165,0.025659,-0.151278,0.0305778,0.0563887,-0.028912,-0.00989185,0.00939969,-0.0727316,-0.103737,-0.207918,0.0764458,-0.0226685,0.0274255,-0.0732254,0.0140762,0.070528,0.00328352,-0.0269322,0.0134344,0.0204889,0.047989,-0.00483986,0.0307108,-0.0184424,14.8304,0.154465,-0.0068727,-0.169528,0.00717108,0.133523,-0.0134426,0.0268963,-0.00528639,0.109306,-0.507186,-2.88413,0.444911,-0.507866,0.483096,-0.0606122,0.124372,0.194535,0.0345956,-0.0223301,0.105792,0.144321,0.189623,-0.0332316,0.43664,-0.209266
2473.92,1,0.611271,3,7,0,-2461.48,-1.429,0.0209553,0.0296531,-0.143313,0.0360021,0.0529332,-0.0356142,0.00957204,0.00620269,-0.0622963,-0.0959938,-0.204923,0.0703533,-0.0360692,0.0291036,-0.0586803,0.00987602,0.0814896,-0.000679279,-0.0260987,0.00803916,0.0242108,0.0487297,0.0043774,0.0339751,-0.0145903,15.1069,0.076258,-0.000681002,-0.258208,0.0158472,0.128224,-0.0134313,0.0950835,-0.0142155,0.11296,-0.478468,-2.94605,0.334686,-0.637362,0.518568,-0.0401208,0.13073,0.22385,0.0410364,0.00514198,0.118952,0.19898,0.23005,0.0289478,0.497708,-0.165556
2478.67,0.892361,0.611271,3,7,0,-2461.54,-1.41893,0.0359117,0.0395366,-0.160737,0.0457898,0.0437815,-0.0051345,0.0187128,-0.00219037,-0.0659711,-0.11494,-0.201701,0.107564,-0.0371414,0.0279549,-0.0995028,0.0297262,0.05772,-0.00151699,-0.0063637,0.00409968,0.0420004,0.0223122,0.00397739,0.0206293,-0.0136175,15.3442,0.18802,-0.00844254,-0.210363,0.0130251,-0.0109349,0.0018434,0.114602,-0.0887981,0.148471,-0.521931,-2.68435,0.650319,-0.642326,0.409154,-0.0837241,0.141082,0.158882,0.0323772,0.036802,0.0731057,0.241995,0.101615,0.0137034,0.290205,-0.154518
2482.18,0.942124,0.611271,3,7,0,-2469.08,-1.44402,0.0217431,0.0243596,-0.140561,0.0355333,0.0324851,-0.0142079,0.0172288,-0.0148938,-0.0382612,-0.118038,-0.182545,0.0983001,-0.00700542,0.041615,-0.0954416,0.0329755,0.0724699,-0.00239121,-0.0247952,0.0196458,0.012051,0.0489753,-0.00854838,0.0370666,-0.0293668,15.7209,0.285368,-0.0176053,-0.213227,0.0149918,0.0211036,-0.0040591,0.0931117,-0.0610772,0.171059,-0.577381,-2.25986,0.666403,-0.434365,0.639762,-0.087104,0.166242,0.200122,0.00978679,-0.0336075,0.103825,0.0783885,0.167407,-0.0710414,0.509085,-0.333224
2481.68,0.659221,0.611271,3,7,0,-2467.11,-1.42743,0.0318754,0.0302028,-0.156833,0.0347814,0.0595793,-0.0193177,0.00784538,0.00597098,-0.0564527,-0.109234,-0.176111,0.0941634,-0.0372568,0.0215093,-0.0704588,-0.00112076,0.0444662,0.00142107,0.0204717,0.0155232,0.0282778,0.0262648,0.00261996,0.0279041,-0.00178227,15.4173,0.0990445,-0.000992844,-0.183901,0.00715579,0.0817179,-0.00618216,0.0880467,-0.0437388,0.119179,-0.48942,-2.34312,0.506726,-0.562583,0.300281,-0.0502933,0.0598983,0.122427,0.0741011,0.140685,0.13453,0.205032,0.147896,0.0420421,0.434495,-0.0202234
2478.16,0.550724,0.611271,3,7,0,-2461.66,-1.43719,0.0238012,0.0269486,-0.132745,0.0314535,0.039412,-0.0272531,0.00711547,-0.00756773,-0.0327072,-0.131269,-0.206421,0.0979662,-0.0216427,0.0288979,-0.110284,0.0324209,0.0651449,0.00775637,-0.0359825,0.0112016,0.0217468,0.0410483,-0.00702779,0.030294,-0.0131654,15.4774,0.208738,-0.0123996,-0.152761,0.0100344,0.08915,-0.01143,0.0678042,-0.0737922,0.199549,-0.610554,-2.72168,0.627836,-0.542469,0.49592,-0.0959144,0.154559,0.179825,0.0359263,-0.0549207,0.093282,0.145805,0.16404,-0.0333107,0.443389,-0.149388
2476.02,0.866582,0.611271,3,7,0,-2464.81,-1.4375,0.0216461,0.0212662,-0.158304,0.0308823,0.0640924,-0.00255729,0.0127674,-0.0050623,-0.0629405,-0.101072,-0.163503,0.103701,-0.0158804,0.0322603,-0.0537673,0.00497598,0.0457858,-0.00616757,0.0286829,0.0235218,0.0369387,0.0333408,-0.00419768,0.0378327,-0.00902737,16.168,0.177762,-0.00748976,-0.151367,0.00330291,0.00302727,0.00388953,0.0918843,-0.0348851,0.0929761,-0.489229,-1.97507,0.637387,-0.38728,0.41006,-0.0363712,0.0747343,0.126894,0.0624598,0.167575,0.159524,0.2346,0.155193,0.00010339,0.572424,-0.102433
2475.6,0.578497,0.611271,3,7,0,-2454.21,-1.44574,0.0105923,0.0312029,-0.168598,0.0520168,0.0550678,-0.0161886,-4.33297e-05,0.00757849,-0.0438706,-0.10831,-0.173929,0.108522,-0.00956728,0.0260046,-0.0621569,0.013175,0.0542695,0.00734856,0.036782,0.0287924,0.0261358,0.0285707,-0.013497,0.0302239,-0.0143323,16.1934,0.283858,-0.0160282,-0.380547,0.0263662,0.0716129,-0.0060484,0.0567561,0.0112328,0.118081,-0.525177,-2.09294,0.713405,-0.306984,0.340153,-0.0532614,0.104044,0.150663,0.0776938,0.153056,0.130248,0.132214,0.0892476,-0.0708575,0.439345,-0.162628
2480.65,0.914864,0.611271,3,7,0,-2464.69,-1.42828,0.0334184,0.0217126,-0.145077,0.0192556,0.0389297,-0.0238929,0.0191916,-0.0134689,-0.0446194,-0.115064,-0.184084,0.0943617,-0.0230966,0.043636,-0.100981,0.0172372,0.0601243,-3.42789e-05,-0.0280887,0.0132778,0.0176923,0.0486872,0.00664138,0.0369093,-0.0459975,15.3158,0.177293,-0.00804565,-0.0666077,-0.00100672,0.0766548,-0.0096339,0.106175,-0.0810939,0.166595,-0.530787,-2.38533,0.578788,-0.587078,0.641826,-0.0921707,0.117258,0.165698,0.0177697,-0.0382525,0.0901743,0.113908,0.17296,-0.0278933,0.464674,-0.521933
2475.87,0.743198,0.611271,3,7,0,-2466.76,-1.42079,0.0113856,0.0249799,-0.148433,0.0543626,0.0509719,-0.0108143,-0.00721888,0.00314439,-0.0422989,-0.105968,-0.167021,0.099642,-0.028407,0.0304384,-0.0641956,0.0149159,0.0461445,-0.00348329,0.0331219,0.0217713,0.0286958,0.0241343,-0.000320643,0.0264945,0.0118067,15.4527,0.364101,-0.022297,-0.355183,0.0259993,0.0361731,-0.00216507,0.0362074,-0.0319398,0.131077,-0.487962,-2.13183,0.550676,-0.496488,0.379253,-0.040205,0.0955505,0.126946,0.0796241,0.193768,0.170163,0.221754,0.157656,0.0559326,0.446585,0.133971
2471.79,0.878619,0.611271,3,7,0,-2463.96,-1.43132,0.0293708,0.0290045,-0.15412,0.030653,0.0405561,-0.032204,0.0246991,-0.014425,-0.0456573,-0.118712,-0.195337,0.0900486,-0.0131742,0.0391985,-0.107936,0.0283543,0.0602492,0.0165418,-0.0382766,0.00512007,0.0269169,0.0475556,-0.00688869,0.0439872,-0.0517594,16.4785,0.17332,-0.00741798,-0.201202,0.0116107,0.117317,-0.0143702,0.115009,-0.0755658,0.164556,-0.554311,-2.56349,0.601693,-0.496668,0.600922,-0.105547,0.140149,0.167423,0.0330661,-0.100531,0.0299589,0.118115,0.125981,-0.105774,0.561495,-0.587313
2482.23,0.878759,0.611271,3,7,0,-2459.01,-1.42988,0.0311638,0.0288062,-0.148434,0.0215736,0.0403586,-0.0268972,0.0180158,0.00117609,-0.0270763,-0.110375,-0.178286,0.0966808,-0.0213851,0.0272801,-0.0809244,0.0147431,0.0517602,0.00481225,-0.00952543,0.0195367,0.0181861,0.0403831,0.00310922,-0.00406754,-0.00998003,15.4345,0.0424367,0.00214957,-0.135035,0.0039277,0.0937093,-0.0109869,0.105707,-0.0300519,0.159323,-0.515809,-2.2807,0.60194,-0.452606,0.410398,-0.0677672,0.100717,0.142279,0.0497167,0.0287592,0.120326,0.127352,0.158959,-0.0109603,-0.0891562,-0.113243
2485.16,0.940418,0.611271,3,7,0,-2474.65,-1.42659,0.00615703,0.0190457,-0.147618,0.039447,0.051925,-0.00516727,0.0071682,-0.00265327,-0.0671829,-0.12047,-0.178752,0.0910995,-0.0127614,0.0344281,-0.085543,0.0125404,0.0666603,-0.00410582,-0.00395529,0.0195478,0.0223014,0.0313659,-0.00514213,0.0451987,-0.0283479,15.5703,0.346576,-0.0227214,-0.177186,0.00996063,0.0162706,3.2928e-06,0.0716636,-0.0469764,0.124389,-0.569542,-2.28403,0.595598,-0.437585,0.513912,-0.0764868,0.11822,0.184015,0.0200462,0.0313045,0.105216,0.125851,0.1111,-0.0410371,0.639588,-0.321663
2485.21,0.692203,0.611271,3,7,0,-2472.24,-1.44006,0.0427775,0.0306101,-0.15103,0.0346466,0.0341798,-0.0301694,0.00928557,-0.0077332,-0.029756,-0.112533,-0.18492,0.104086,-0.0295417,0.0307969,-0.0835308,0.0254255,0.0463429,0.00348599,-0.00232491,0.017019,0.0253244,0.0437349,-0.00809035,0.0178537,-0.00579166,15.791,0.182812,-0.00685612,-0.248673,0.015961,0.0915529,-0.0118689,0.0824424,-0.0605616,0.167357,-0.526987,-2.37426,0.611123,-0.54783,0.43935,-0.0681576,0.115192,0.128485,0.0540795,0.0553724,0.119681,0.166739,0.174966,-0.036324,0.266272,-0.0657179
2485.16,0.775385,0.611271,3,7,0,-2474.98,-1.41834,0.00766875,0.0221597,-0.147687,0.0369589,0.0545034,-0.00384973,0.0166504,-0.00177294,-0.064399,-0.114568,-0.178128,0.0926325,-0.0156075,0.0312126,-0.0858568,0.00957151,0.0698025,-0.00697851,-0.00237616,0.0168542,0.0254111,0.0291452,-0.00199752,0.0436209,-0.0270971,15.5867,0.262097,-0.0163699,-0.159859,0.00759306,0.00792748,0.00148426,0.101492,-0.0520803,0.127205,-0.538807,-2.27702,0.605126,-0.45705,0.480468,-0.0752456,0.116569,0.192371,0.0162783,0.0405642,0.10231,0.147811,0.111092,-0.0230625,0.617921,-0.30747
2484.24,0.558589,0.611271,3,7,0,-2470.34,-1.43572,0.046093,0.0303263,-0.14977,0.0349096,0.0348847,-0.0312052,0.00549616,-0.00720758,-0.0307497,-0.118444,-0.184274,0.103868,-0.0310028,0.0293773,-0.0815641,0.0242358,0.0467778,0.00288923,-0.00357978,0.0145787,0.0270519,0.0433649,-0.0118182,0.0171834,-0.0010447,15.9407,0.188094,-0.00705765,-0.246568,0.0158809,0.0928762,-0.0120107,0.0726282,-0.0614205,0.166749,-0.560496,-2.37211,0.608258,-0.556117,0.426442,-0.0661359,0.113075,0.129884,0.049628,0.0491694,0.109995,0.173611,0.172327,-0.0461942,0.267696,-0.0118542
2484.2,0.469667,0.611271,3,7,0,-2464.74,-1.42549,0.00692447,0.0198946,-0.150205,0.0374715,0.0536213,-0.00160026,0.00898497,-0.00253822,-0.0637673,-0.116144,-0.182753,0.0913627,-0.0107778,0.035742,-0.0834874,0.00569217,0.0724593,-0.00387606,-0.00329281,0.022399,0.0251701,0.0334287,-2.4973e-05,0.0466019,-0.0299618,15.5238,0.319426,-0.02054,-0.162114,0.00780697,0.000386291,0.0021933,0.0771427,-0.0408407,0.127014,-0.548013,-2.33426,0.594758,-0.429954,0.537332,-0.0717996,0.112345,0.19961,0.0317262,0.0483302,0.130357,0.154598,0.132368,-0.0156353,0.657593,-0.339976
2475.82,0.341884,0.611271,2,3,0,-2465,-1.42623,0.00924992,0.0234478,-0.166851,0.0324335,0.0450968,-0.004704,0.0246768,-0.00875801,-0.0643384,-0.114313,-0.17572,0.112773,-0.0153697,0.0185845,-0.0614463,-0.00621831,0.0537603,0.0119917,0.0213784,0.0232039,0.039599,0.0302522,-0.00971113,0.0185365,-0.0321724,15.3109,0.224346,-0.0130653,-0.160355,0.00570903,-0.0178154,0.00356241,0.132712,-0.046525,0.0917263,-0.554872,-2.11631,0.763583,-0.340723,0.269331,-0.0592263,0.0634096,0.149553,0.067254,0.0870676,0.0890991,0.165589,0.0567886,-0.105052,0.210492,-0.36506
2476,0.883526,0.611271,3,7,0,-2459.89,-1.43369,0.0389671,0.0299331,-0.131334,0.0387163,0.0441526,-0.0317229,-0.00345771,0.00234799,-0.0268195,-0.117758,-0.182929,0.0816914,-0.025502,0.0445035,-0.106217,0.0372309,0.0615274,-0.0136591,-0.0254579,0.0103654,0.00748509,0.0438496,-3.33561e-05,0.0399945,-0.0012098,15.9573,0.202044,-0.00908163,-0.248513,0.0178606,0.133691,-0.0158651,0.0357069,-0.0510124,0.202369,-0.536569,-2.45886,0.448758,-0.622397,0.660969,-0.0831612,0.158853,0.168895,0.00611014,0.00739284,0.128345,0.129421,0.231327,0.0429912,0.626146,-0.0137276
2472.14,0.71605,0.611271,3,7,0,-2456.41,-1.42889,0.0286475,0.0175386,-0.137457,0.04159,0.0515084,-0.0341015,0.00546689,0.0197894,-0.0329057,-0.126118,-0.177029,0.0862432,-0.0285589,0.0464698,-0.100291,0.0342961,0.0517412,0.00563226,-0.0428906,0.00243578,0.00768074,0.0410715,-0.00449139,0.0293602,0.0061142,15.5351,0.369994,-0.021082,-0.255338,0.0179141,0.149764,-0.0168493,0.0710757,-0.00257843,0.188079,-0.59796,-2.37495,0.472904,-0.640031,0.677686,-0.0796003,0.138426,0.142379,0.0343048,-0.0600101,0.0883201,0.119095,0.210891,0.0236849,0.477313,0.0693776
2472.78,0.964039,0.611271,3,7,0,-2455.71,-1.44989,-0.000177384,0.0442215,-0.150123,0.024779,0.0617664,-0.0253041,-0.0032371,-0.0220634,-0.0357987,-0.124319,-0.190136,0.102684,-0.0265409,0.0363954,-0.0786053,-0.0108777,0.076781,-0.0140141,0.0178039,0.0322349,0.0304178,0.0452941,0.00251166,0.0536447,-0.0276248,16.083,-0.205673,0.0158555,-0.144085,0.00362974,0.0889069,-0.00799254,0.0505831,-0.0928946,0.169105,-0.572673,-2.4215,0.589857,-0.576939,0.539564,-0.0598323,0.0846796,0.211445,0.0450843,0.148158,0.200406,0.214039,0.203577,0.0114804,0.774285,-0.313458
2486.11,0.953149,0.611271,3,7,0,-2466.95,-1.45056,0.0381712,0.0248909,-0.153761,0.029603,0.0474549,-0.0153148,0.0159824,-0.00567938,-0.0514129,-0.105065,-0.188163,0.0985645,-0.0120329,0.0283281,-0.0885657,0.0211138,0.0708286,-0.00101588,0.00840926,0.017793,0.0147988,0.0469066,-0.00462343,0.0287497,-0.00942128,15.6573,0.203232,-0.00898936,-0.154164,0.00593979,0.0526021,-0.00493958,0.0940554,-0.0497062,0.143473,-0.492277,-2.36783,0.633298,-0.409095,0.452522,-0.0706248,0.140353,0.195114,0.0539444,0.0943649,0.130882,0.130835,0.202454,-0.0135307,0.428537,-0.106903
2478.15,0.678732,0.611271,3,7,0,-2472.39,-1.43218,0.0281409,0.0222552,-0.134867,0.0401318,0.0375124,-0.0103134,-0.00467785,-0.0106177,-0.0689171,-0.105485,-0.201475,0.104265,-0.0111486,0.0358906,-0.081187,0.00133924,0.0530786,-0.0132565,-0.00716414,0.0219361,0.0298766,0.022355,-0.000346155,0.0452558,-0.0308256,16.7408,0.41276,-0.0259609,-0.195773,0.0147225,0.0259252,-0.00326446,0.0322316,-0.0535241,0.123156,-0.513523,-2.554,0.716575,-0.411339,0.502922,-0.0729506,0.0770605,0.14652,-0.00400044,0.0251097,0.115019,0.160085,0.0799946,-0.0208995,0.634239,-0.349778
2480.97,0.783361,0.611271,3,7,0,-2463.35,-1.44525,0.0188936,0.0306341,-0.162115,0.0387518,0.040415,-0.0260479,0.0274035,-0.004523,-0.0260728,-0.129495,-0.183395,0.088404,-0.0311547,0.0256029,-0.0834278,0.0233988,0.0549106,0.00106713,0.000240007,0.00653172,0.0287614,0.0492989,0.00594744,0.0177172,-0.0156751,14.9212,0.115184,-0.00385195,-0.269524,0.0164236,0.0641897,-0.00773572,0.138391,-0.0636299,0.172697,-0.584992,-2.45533,0.491471,-0.559462,0.397927,-0.0642144,0.122751,0.151229,0.0588335,0.0769705,0.104772,0.208878,0.217076,0.0162055,0.239203,-0.177865
2470.58,0.670035,0.611271,3,7,0,-2461.1,-1.42724,0.0349597,0.039097,-0.158004,0.0485225,0.0561879,-0.00238835,0.00378141,-0.0057123,-0.0329146,-0.14847,-0.173668,0.129548,-0.0186569,0.0260475,-0.0926691,0.0337185,0.0624515,0.0274199,-0.0163138,0.0314915,0.00174631,0.0514374,-0.00122161,0.020511,-0.0250304,15.6635,0.195532,-0.0103854,-0.242847,0.0166686,-0.0125248,0.00283826,0.0684727,-0.0481234,0.181708,-0.712113,-1.98006,0.847266,-0.456619,0.440142,-0.0816943,0.154553,0.172122,0.10489,0.00608948,0.154202,0.0421411,0.189762,-0.0406847,0.259564,-0.28402
2484.12,0.986946,0.611271,3,7,0,-2464.37,-1.43091,0.0222098,0.0186182,-0.127005,0.042642,0.0480572,-0.0078953,0.0110917,0.000145198,-0.0522782,-0.101643,-0.182637,0.0979208,-0.0285373,0.0414875,-0.0913683,0.016535,0.0658649,0.000376047,-0.00285236,0.019999,0.0405116,0.0232113,-0.000929674,0.0312527,-0.00104324,15.341,0.412211,-0.0266038,-0.197344,0.0139677,0.0201099,-0.000901546,0.088727,-0.0606579,0.149705,-0.461198,-2.39953,0.554381,-0.608809,0.56801,-0.0707863,0.125514,0.181281,0.0588137,0.0747916,0.151428,0.257419,0.129931,0.0285111,0.489039,-0.0118376
2483.26,0.659152,0.611271,3,7,0,-2471.67,-1.43997,0.0229537,0.0309151,-0.169557,0.0381783,0.0391412,-0.0220068,0.00241187,-0.00533703,-0.0486142,-0.128461,-0.173383,0.107493,-0.00675654,0.0303435,-0.0718083,0.0103575,0.0499083,-0.00665732,-0.00712968,0.011299,0.0178015,0.0554,-0.00541274,0.0385027,-0.023356,16.2539,0.180795,-0.00785181,-0.252483,0.0148515,0.0609465,-0.00761911,0.0528931,-0.0304983,0.137398,-0.638372,-2.03348,0.737232,-0.345252,0.469331,-0.058477,0.0884146,0.138362,0.023193,0.0390394,0.102237,0.136757,0.218312,-0.0386815,0.546833,-0.26502
2481.03,0.730112,0.611271,3,7,0,-2470.79,-1.43786,0.0408093,0.0294389,-0.128874,0.0423835,0.0584596,-0.0158049,0.0144754,-0.00955301,-0.0531656,-0.111075,-0.192938,0.0884147,-0.0391168,0.0352484,-0.0905665,0.0311024,0.0682288,0.00504341,0.00262327,0.0284118,0.0351395,0.0131347,-0.00101506,0.0331556,-0.00518803,15.5197,0.209751,-0.0106486,-0.227713,0.0159663,0.0563493,-0.00407948,0.105232,-0.0908786,0.15196,-0.49002,-2.69138,0.447657,-0.676498,0.488941,-0.0737991,0.159929,0.187617,0.0669928,0.0793593,0.161983,0.211211,0.0791219,0.0206864,0.508524,-0.0588684
2483.09,0.639895,0.611271,3,7,0,-2466.19,-1.42728,0.0150459,0.0154265,-0.167263,0.0316862,0.0280073,-0.0114096,0.0039276,-0.00303997,-0.0626938,-0.114271,-0.169057,0.103983,-0.0174527,0.022292,-0.0734271,0.0185731,0.054122,0.000306718,0.00268203,-0.000511317,0.0161334,0.0503063,0.00133924,0.0332875,-0.0192947,15.6254,0.366617,-0.0223236,-0.137444,0.00446676,0.00377674,-0.00177885,0.0593809,-0.0484396,0.11537,-0.555759,-2.05624,0.677776,-0.414252,0.37157,-0.0568982,0.111353,0.149321,0.0470233,0.0686645,0.0684396,0.142766,0.217814,0.000982937,0.475029,-0.218936
2479.79,0.849791,0.611271,3,7,0,-2473.83,-1.42011,0.034868,0.0253674,-0.141366,0.033373,0.0716361,-0.0230174,0.0128719,-0.00560448,-0.0310767,-0.122988,-0.193682,0.0956418,-0.0224411,0.0170307,-0.0954513,0.0227406,0.0564236,0.00223512,-0.0208604,0.0356065,0.0166541,0.0244837,-0.00688521,0.0345723,-0.0139827,14.9702,0.150316,-0.00500098,-0.215985,0.011831,0.114768,-0.00933692,0.0902811,-0.0629477,0.180669,-0.560767,-2.53152,0.614902,-0.469525,0.326328,-0.0850357,0.124881,0.155612,0.0328851,-0.00876722,0.164119,0.102066,0.0952055,-0.0295113,0.508636,-0.158661
2480.04,0.674441,0.611271,3,7,0,-2462.35,-1.4445,0.00726849,0.0167195,-0.153462,0.0290383,0.0311859,-0.0167239,0.0114678,-0.0226199,-0.0687421,-0.10652,-0.172543,0.102862,-0.0178573,0.0499384,-0.0746372,0.00858142,0.0622899,0.00989972,0.0106962,0.00626358,0.0172262,0.0504182,-0.0128307,0.0224174,-0.0154532,15.9862,0.321581,-0.0206608,-0.155882,0.00708126,0.02235,-0.00381098,0.0845522,-0.0766926,0.1057,-0.532557,-2.14284,0.617219,-0.500729,0.660971,-0.0637879,0.10244,0.172665,0.0618905,0.0683662,0.0594767,0.107799,0.175428,-0.0788298,0.313706,-0.175347
2477.81,0.720863,0.611271,3,7,0,-2464.28,-1.41999,0.0440746,0.0342886,-0.150438,0.0420623,0.0587456,-0.0232782,0.0144874,0.0154983,-0.0239027,-0.123326,-0.190746,0.0998686,-0.0261389,0.0114519,-0.0946376,0.0213711,0.0535471,-0.00917109,-0.0144441,0.0296021,0.0304527,0.0174073,0.00377943,0.040935,-0.0156433,15.6516,0.143817,-0.00359893,-0.262759,0.0168291,0.105981,-0.00999934,0.101157,-0.0266783,0.19174,-0.549992,-2.474,0.648514,-0.48816,0.247981,-0.0792536,0.11888,0.147151,0.020182,0.0307184,0.168873,0.193074,0.0973073,0.0313041,0.604546,-0.177504
2476.29,0.960825,0.611271,3,7,0,-2466.66,-1.42986,0.0035634,0.0112366,-0.162532,0.0423943,0.0310794,-0.0323777,0.0123467,-0.035572,-0.059725,-0.104655,-0.181286,0.111544,-0.0198055,0.0484304,-0.0730303,0.013287,0.0655514,0.0129777,0.0114338,0.0125508,0.0203199,0.0531656,-0.0129028,0.0241088,-0.0196187,15.8337,0.506314,-0.0330604,-0.350083,0.0250088,0.0789145,-0.0110795,0.0871914,-0.102463,0.118671,-0.528394,-2.23475,0.671684,-0.516003,0.648392,-0.0626524,0.116972,0.181768,0.0746912,0.0754221,0.0826872,0.12006,0.180212,-0.0868741,0.329812,-0.222613
2478.51,0.98093,0.611271,3,7,0,-2465.55,-1.4374,0.0259741,0.0423892,-0.137859,0.0267349,0.0484538,-0.0139503,-0.00337391,-0.0230121,-0.0467601,-0.126026,-0.198582,0.0862064,-0.0175507,0.0194662,-0.101109,0.0295362,0.072584,0.00552694,-0.0192317,0.00836112,0.00186002,0.0204035,0.000261305,0.0301953,-0.0188974,15.5963,-0.0879485,0.00917407,-0.118561,0.00457853,0.0429841,-0.00426955,0.0285497,-0.106666,0.165083,-0.589626,-2.67546,0.58426,-0.447704,0.376913,-0.0922399,0.160415,0.199119,0.0199092,-0.0340277,0.052203,0.0281818,0.0821564,-0.00744951,0.427384,-0.214428
2478.71,0.782654,0.611271,3,7,0,-2462.74,-1.44082,0.0220961,0.0113936,-0.158465,0.0431809,0.0418452,-0.0201075,0.0323967,0.0109733,-0.0488906,-0.104988,-0.166544,0.110345,-0.0295521,0.044953,-0.0672864,0.00306521,0.0433021,-0.000729746,0.0131238,0.02379,0.0447329,0.0538938,-0.00572909,0.0332233,-0.0165018,15.5781,0.486625,-0.0297563,-0.263536,0.0168279,0.0525239,-0.00553636,0.166316,-0.00858015,0.127951,-0.493871,-2.02727,0.610986,-0.581731,0.571269,-0.0488963,0.0660162,0.120749,0.0744572,0.130298,0.170423,0.276738,0.21967,-0.0306521,0.481061,-0.187245
