# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
254.35,0.981692,0.347516,4,15,0,-209.855,6.57083,6.55209,6.77827,6.80407,6.70667,6.85789,6.62651,6.79491,6.31308,6.91378,6.60876,6.85776,6.9918,6.86276,6.53075,6.05575,6.73208,6.54551,7.06379,6.25688,6.45371,6.98807,6.67855,6.63961,6.60078,6.77728,6.64868,6.6754,6.63704,7.15717,6.68109,6.68301,6.99749,6.34511,7.33162,6.72342,6.5253,6.95131,6.70237,6.71275,6.45737,6.92078,5.97188,6.35811,6.7597,6.67094,6.13081,7.02702,6.75832,6.68887,6.87492,6.78035,0.102738,0.0933242,-0.011438,-0.0927576,0.0354595,-0.0817041,0.184203,-0.0893764,0.0787506,-0.0560151,-0.00773408,-0.0637911,0.850265,-0.178113,-0.144486,0.110722,-0.073007,0.0153128,-0.0425786,0.0277751,0.048226,-0.0106809,-0.0043638,0.00968936,0.0262404,0.0246033,-0.0334736,0.0288723,-0.0364024,0.565405,0.25441,0.337268,-0.0239734,-0.158158,0.0142786,-0.00955982,-0.00200275,0.0490132,0.0582754,1.14696,-0.904909,-1.90513,0.600379,-0.845447,0.264119,-0.0568752,0.123869,0.135708,-0.059626,-0.060991,-0.0289193,0.0302239,-0.0314734,-0.230666,0.36243,-0.413057,0.0215327,0.055432,0.00886973,-0.0173126
263.601,0.996386,0.347516,4,15,0,-217.584,6.4306,6.64464,6.86783,6.63172,6.63826,6.92249,6.42054,6.82422,6.39391,6.49982,6.70956,6.95195,6.94469,6.78429,6.38741,6.71131,6.80778,6.51492,6.94101,6.47697,6.78248,6.90733,6.68531,6.44643,6.6564,6.5049,6.97914,6.50133,6.65824,6.91365,6.59677,6.4987,6.83029,6.35819,7.28099,6.77656,6.51609,6.82687,6.76086,6.8239,5.77383,6.95105,6.44679,6.58573,6.79907,6.69414,6.37924,7.11634,6.77826,6.78443,7.01221,6.80864,-0.0255138,0.0585303,0.020069,-0.0305282,0.0153491,-0.109746,0.187252,-0.0806666,0.0722118,-0.0465863,0.016006,-0.0748961,0.828189,-0.154375,-0.152041,0.109806,-0.080615,0.0171612,-0.0561117,0.0201155,0.0634058,-0.0071057,-0.0017991,0.00224069,0.00905605,-0.00379848,0.00206403,0.00210624,-0.0297755,0.546319,0.240445,0.802036,-0.0585461,-0.197439,0.0194478,-0.0582947,0.00326305,0.115535,0.00482612,1.13035,-0.76713,-2.11445,0.57594,-0.925034,0.27812,-0.0628874,0.130327,0.173773,-0.0404053,-0.0378576,-0.033053,-0.0102761,-0.0714417,-0.0551069,-0.0419456,-0.337862,-0.0247487,0.0275662,0.178428,-0.00569788
266.936,0.849958,0.347516,4,15,0,-223.104,6.51485,6.58969,6.74451,6.8311,6.70089,6.80388,6.63638,6.75507,6.1713,6.8812,6.78916,6.99594,6.8809,7.03254,6.56286,6.03698,6.68071,6.48955,6.93931,6.28268,6.6636,6.92154,6.59612,6.46435,6.63075,6.70374,6.71912,6.47687,6.59357,7.05446,6.44156,6.51646,6.94262,6.23206,7.25162,6.54812,6.60193,6.89081,6.83088,6.51422,6.58571,7.04243,5.92973,6.39316,6.7334,6.53668,6.09233,7.1276,6.74398,6.72521,6.94319,6.93204,0.057075,0.0645899,-0.0189953,-0.0447679,0.0312536,-0.0765632,0.215418,-0.0721926,0.091376,-0.0437389,0.0264342,-0.0852412,0.833855,-0.183393,-0.151957,0.0797033,-0.0692195,0.00482631,-0.0601538,0.0117516,0.0564826,-0.00561864,-0.00860857,0.0201842,0.0387967,0.0326825,0.00307677,0.0331163,-0.0182135,0.551076,0.239568,0.246531,-0.0200201,-0.206704,0.0229276,-0.0565419,0.00667068,0.131422,-0.0360404,1.14492,-0.829694,-2.1836,0.320419,-0.827264,0.178995,-0.0452558,0.102374,0.155683,0.0362952,0.0515793,0.144763,0.239895,0.148007,0.0126187,0.475062,-0.206668,0.0155114,0.04097,-0.0949481,-0.00835563
270.411,0.996823,0.347516,4,15,0,-234.127,6.41986,6.64828,6.7987,6.73891,6.64615,6.82573,6.51272,6.80602,6.44245,6.57446,6.64267,6.99577,6.93755,6.70135,6.44511,6.5171,6.79567,6.56291,7.01235,6.43886,6.59474,7.05373,6.6778,6.39136,6.59454,6.46715,6.83445,6.46243,6.64072,6.78861,6.80073,6.57644,6.90865,6.35766,7.31157,6.80182,6.47558,6.69558,6.84792,6.80859,6.08957,6.78897,6.30226,6.56578,6.75259,6.61537,5.83694,7.20962,6.75062,6.78291,7.00377,6.79728,-0.00785083,0.0101575,-0.0228833,-0.0781243,0.0337442,-0.0987015,0.178313,-0.0654049,0.0822119,-0.0533041,-0.00365079,-0.0929315,0.821699,-0.167269,-0.164569,0.0974943,-0.0585997,0.0240132,-0.0554781,0.00611911,0.0708089,-0.00851299,-0.0116977,0.0158033,0.0163465,-0.000408061,-0.0185551,-0.00815847,-0.0309388,0.559042,0.232505,0.815182,-0.0566218,-0.409098,0.0385246,-0.00802919,-0.00150336,0.0427207,-0.00864468,1.11872,-0.846445,-2.27735,0.568201,-0.750028,0.371515,-0.0725883,0.111579,0.195585,-0.0704261,-0.0989791,-0.03112,-0.0364254,-0.127351,-0.180428,-0.206364,-0.351062,-0.0313238,0.0122357,-0.0901003,-0.0145814
257.506,0.726384,0.347516,4,15,0,-220.971,6.4788,6.53362,6.71952,6.67919,6.69432,6.91902,6.69398,6.80924,6.16917,6.80957,6.95491,6.99295,6.95847,7.08911,6.53482,5.90983,6.70755,6.45759,6.89561,6.38077,6.68603,6.83193,6.66772,6.46287,6.69257,6.74853,6.6323,6.43226,6.49734,7.12161,6.50258,6.45647,6.88487,6.24954,7.25444,6.60744,6.60372,6.9357,6.60702,6.49011,6.3899,7.00569,5.87709,6.50186,6.83996,6.61623,6.17748,7.21176,6.68168,6.64858,6.93239,6.72293,0.0923977,0.111639,-0.0294376,-0.0117364,0.0359612,-0.0826771,0.222342,-0.0769549,0.089519,-0.03712,-0.00104578,-0.0763365,0.800552,-0.184405,-0.144115,0.0950491,-0.0801967,0.00712965,-0.0759011,0.0141183,0.0583075,0.00852966,-0.0109487,0.0160378,0.0238796,0.0323105,-0.00780561,0.0346128,-0.0169231,0.551992,0.249581,0.412842,-0.0331674,-0.0439012,0.00980477,-0.0622323,0.00713061,0.0578105,-0.0420405,1.12148,-0.83753,-2.01817,0.400763,-0.948655,0.214608,-0.0655489,0.109243,0.161262,0.0498766,0.0127544,0.0979719,0.140009,0.12056,-0.0411893,0.501859,-0.192026,0.0476272,0.069263,-0.204998,-0.00219052
262.877,0.988343,0.347516,4,15,0,-218.8,6.56709,6.56639,6.78574,6.701,6.69898,6.85408,6.46595,6.80549,6.46297,6.65424,6.43742,6.95916,6.99167,6.74922,6.40222,6.58563,6.64845,6.43606,6.99093,6.24827,6.62098,6.97842,6.62207,6.47053,6.52007,6.65295,6.90627,6.40858,6.51356,6.79935,6.61026,6.56889,6.85676,6.30594,7.27591,6.49913,6.4136,6.60701,6.98639,6.86234,6.13552,7.03262,6.31118,6.51902,6.71549,6.53543,6.14801,7.02548,6.72173,6.8609,7.03706,6.69405,0.0352931,-0.047625,0.0282848,-0.0791945,0.0199678,-0.0961197,0.179395,-0.0686934,0.0561729,-0.0364433,0.0232822,-0.0747674,0.841056,-0.16677,-0.153383,0.0823582,-0.074758,0.0235331,-0.0469543,0.0120551,0.0626988,-0.0197904,-0.00279767,0.0206297,0.0448945,-0.00187033,-0.0114085,0.00139197,-0.0334298,0.556779,0.226925,0.723568,-0.0524612,-0.330147,0.032096,-0.127189,0.00979407,0.138204,0.0151144,1.13396,-0.804651,-2.2698,0.372928,-0.890681,0.332669,-0.0581015,0.113865,0.17343,-0.0677852,-0.0345387,0.0236735,0.127489,-0.108882,-0.136776,-0.0623971,-0.379328,-0.0136583,-0.0326508,0.287774,-0.0147811
259.425,0.779981,0.347516,4,15,0,-218.169,6.41904,6.59219,6.69879,6.73331,6.56984,6.82813,6.53287,6.80971,6.32182,6.62147,6.71984,7.01783,6.96888,6.84852,6.4649,6.6466,6.69754,6.39717,6.96954,6.26951,6.41745,6.81308,6.66719,6.56021,6.66723,6.61454,6.86776,6.62132,6.66135,6.88022,6.65211,6.56019,6.97253,6.44664,7.32502,6.57867,6.40478,6.60828,7.01434,6.72053,6.49237,6.9752,6.26559,6.53538,6.71431,6.69138,5.84698,7.21627,6.69548,6.87289,7.02985,6.78795,0.0802631,-0.00891513,-0.0293128,-0.0595687,0.01546,-0.0999619,0.177994,-0.0764863,0.0752622,-0.0457166,0.00768073,-0.0933862,0.848511,-0.173847,-0.15097,0.0852134,-0.0647199,0.0167225,-0.0653419,0.00493395,0.0515561,-0.0231311,-0.0100058,0.0216252,0.0260957,0.00136,-0.0116323,-0.00955338,-0.0318391,0.552924,0.197106,0.679074,-0.0482651,-0.315818,0.0284128,-0.0461875,0.00270787,0.0726793,-0.0364384,1.15502,-0.822974,-2.13858,0.458673,-0.780562,0.262332,-0.0782778,0.0828131,0.142551,-0.0909134,-0.0699049,0.0120587,0.0297947,-0.103869,-0.14689,-0.230579,-0.361277,0.0213794,0.0031346,-0.156071,-0.0111181
263.913,0.945168,0.347516,4,15,0,-223.44,6.49255,6.43615,6.82147,6.74692,6.61261,6.85671,6.73105,6.86882,6.3176,6.6882,6.61657,6.95494,6.95263,6.80306,6.44417,6.45097,6.70881,6.65668,7.03116,6.23177,6.54961,6.88096,6.6102,6.44205,6.5869,6.64791,6.83599,6.62641,6.58635,6.80243,6.743,6.54479,7.04552,6.31717,7.3221,6.79535,6.4546,6.82594,6.6559,6.68214,6.41265,6.96485,6.34674,6.51862,6.76633,6.50206,6.15806,7.16248,6.65444,6.79683,6.96005,7.09492,-0.0170605,0.0575679,0.0409128,-0.00196928,0.0387439,-0.0901359,0.179202,-0.086126,0.0845399,-0.0534988,0.00903131,-0.107676,0.839811,-0.170845,-0.151902,0.0932852,-0.0863871,0.0187996,-0.0551593,0.00442211,0.0670146,-0.0285017,-0.00318456,0.0221334,0.0367306,0.0435807,-0.0199047,0.00764442,-0.0342686,0.552373,0.265837,0.426326,-0.0288539,-0.235269,0.0191667,-0.0378859,0.00272452,0.0927633,-0.0876999,1.15034,-0.81476,-2.15103,0.39103,-1.01744,0.340398,-0.0598318,0.101192,0.186266,-0.0692209,-0.00663288,0.0633376,0.126718,0.070396,-0.177198,0.0338518,-0.388846,-0.0111462,0.0214484,0.303257,-0.000367552
270.025,0.976533,0.347516,4,15,0,-230.529,6.43246,6.53212,6.73814,6.7056,6.7049,6.83002,6.48055,6.89069,6.39489,6.65241,6.6682,6.90899,6.88654,7.02967,6.52483,6.23512,6.65451,6.54869,7.00153,6.45312,6.58459,6.87586,6.75829,6.50982,6.58325,6.71383,6.76995,6.59169,6.68397,7.02813,6.43854,6.54688,6.96542,6.35831,7.2634,6.57555,6.48395,6.79649,6.7729,6.75185,6.17935,6.95851,6.07864,6.57914,6.73559,6.63934,5.93007,7.09481,6.72912,6.73666,7.01791,6.5871,0.11598,0.00323465,0.0136141,-0.0718579,0.0179238,-0.0817048,0.170761,-0.0830592,0.0774185,-0.0448866,0.015875,-0.0922737,0.817054,-0.168227,-0.156282,0.0918917,-0.0618976,0.0107182,-0.068839,0.00732444,0.0719421,-0.0151636,-0.00170101,0.00273866,0.0101901,-0.00458583,0.00146034,0.0171865,-0.0348047,0.551036,0.260615,0.344851,-0.0253031,-0.198834,0.0169419,-0.0527622,0.00370101,0.095608,-0.043597,1.12598,-0.807793,-2.18712,0.526451,-0.76611,0.232865,-0.0746998,0.116033,0.197245,-0.0598564,-0.0349357,-0.0281917,-0.00257472,-0.0709221,-0.0526139,0.182616,-0.394929,0.0328636,-0.000910277,0.172376,-0.0134118
252.944,0.61716,0.347516,4,15,0,-218.774,6.65422,6.60908,6.81253,6.64499,6.72138,7.01723,6.71108,6.83464,6.40212,6.74029,6.85314,6.89816,7.06783,6.91149,6.36828,6.17517,6.92067,6.50503,7.04419,6.39912,6.81897,6.93459,6.69399,6.40696,6.66936,6.7223,6.78734,6.66681,6.67158,6.96615,6.59133,6.5391,6.91181,6.2651,7.25285,6.82039,6.57325,6.78878,6.74041,6.52165,6.22459,6.98759,6.43402,6.61714,6.82112,6.59171,6.2009,7.21897,6.7771,6.59917,7.01022,7.21128,-0.0588564,0.0668795,0.0458052,0.0261429,0.0466618,-0.112617,0.192599,-0.0888658,0.0828251,-0.0454207,0.0359714,-0.0990577,0.831408,-0.144831,-0.138084,0.0847918,-0.0804594,0.0123013,-0.0637563,0.0234216,0.076372,-0.0143187,-0.0114044,0.0208363,0.0214838,0.0133136,-0.017445,0.0305678,-0.0435289,0.568881,0.256035,0.715638,-0.0487597,-0.191911,0.0163301,-0.0584187,0.00556822,0.167744,-0.0718553,1.13204,-0.690345,-2.00546,0.381815,-0.957754,0.280175,-0.074993,0.154913,0.2113,-0.0620384,-0.0651207,0.0223217,0.0223136,-0.0494181,-0.158975,0.371134,-0.493921,-0.0226029,0.0250564,0.311069,0.00487939
250.489,0.966257,0.347516,4,15,0,-204.963,6.34966,6.77556,6.67232,6.65645,6.74685,6.68358,6.47836,6.76289,6.25902,6.65086,6.61363,6.9125,6.84662,6.89804,6.52923,6.54937,6.73343,6.69853,6.89226,6.32126,6.56178,6.89318,6.55217,6.57365,6.65028,6.6734,6.83985,6.4303,6.71368,6.81269,6.743,6.47093,7.02895,6.34778,7.26913,6.5233,6.40255,6.90236,6.86861,6.80007,6.28461,6.95413,6.10108,6.35194,6.73957,6.55962,5.82012,7.05678,6.7356,6.9006,7.01625,6.7711,0.0781658,0.00348509,-0.0360403,-0.104726,0.0118108,-0.0797048,0.186407,-0.0773942,0.0576545,-0.0661435,0.00632759,-0.0973609,0.851543,-0.129255,-0.15786,0.0892966,-0.0559108,0.0144235,-0.0590912,-0.00492475,0.0529567,0.00502027,0.00793491,0.0227359,0.0293262,0.0288846,-0.000501102,-0.000487624,-0.0266469,0.544832,0.258093,0.396299,-0.0290276,-0.360363,0.0338055,0.0426471,-0.00951571,0.056791,-0.0228199,1.13372,-0.591855,-2.17026,0.443156,-0.692603,0.238376,-0.0558842,0.0640473,0.146218,0.0423245,0.0510542,0.0929415,0.129553,0.0675444,-0.0646669,-0.0748635,-0.302362,0.00424642,0.0121657,-0.160289,-0.0195464
247.129,0.935969,0.347516,4,15,0,-201.011,6.62376,6.77429,6.86363,6.66975,6.60764,6.93273,6.70718,6.77212,6.36658,6.65537,6.85311,6.87401,6.93124,6.84558,6.43799,6.4928,6.9541,6.4871,7.02278,6.47931,6.66759,7.00578,6.77598,6.482,6.7802,6.78376,6.80546,6.51531,6.7253,6.89543,6.55089,6.58556,6.7117,6.28866,7.23619,6.90991,6.67217,6.73894,6.87786,6.60313,6.06479,7.03493,6.45944,6.63011,6.79883,6.4644,6.50954,7.25575,6.68311,6.62,7.04376,6.8533,0.0595382,0.0771192,0.171326,-0.0422892,0.0435092,-0.110319,0.220667,-0.0981924,0.0940741,-0.0359643,0.0177905,-0.0888052,0.840935,-0.166479,-0.140626,0.0754817,-0.0753866,0.0315387,-0.0812453,0.0054263,0.0645844,-0.0195179,-0.00450501,0.00332494,0.00951519,0.00731348,-0.0313058,0.0262722,-0.0354504,0.568773,0.270757,0.646627,-0.0458594,-0.0362089,0.00430261,-0.0663799,0.00788616,0.11218,-0.040671,1.15818,-0.790677,-2.08708,0.328858,-0.969779,0.462408,-0.0975947,0.10078,0.179643,-0.104833,-0.0908272,-0.0798886,-0.0702776,-0.101523,-0.219806,0.323925,-0.402255,0.00573734,-0.000399302,1.30409,-0.00789299
263.508,0.994314,0.347516,4,15,0,-213.062,6.5044,6.49681,6.81457,6.67223,6.74351,6.72204,6.5675,6.75358,6.26042,6.78751,6.63718,6.95681,6.94052,6.87807,6.55669,6.30602,6.68367,6.60016,7.00679,6.221,6.83983,6.84673,6.61342,6.48619,6.54825,6.61811,6.83441,6.45617,6.6045,6.82271,6.7863,6.4924,7.00581,6.34372,7.28099,6.44731,6.43057,6.83913,6.7362,6.78251,6.52916,6.94371,6.15694,6.35869,6.67703,6.64741,6.47183,7.13509,6.75585,6.90703,6.98592,6.96751,0.0297655,0.0414985,-0.0122673,-0.0532893,0.0235007,-0.0751783,0.193459,-0.0755539,0.0540728,-0.0519869,-0.0042557,-0.0826118,0.863025,-0.161266,-0.141086,0.0874314,-0.0838639,0.00263382,-0.0511396,0.0114622,0.0544901,-0.00245692,-0.00843481,0.0397594,0.03582,0.0295655,-0.00821577,0.00103985,-0.0301696,0.544301,0.228786,0.350042,-0.0266479,-0.293992,0.0291812,-0.043853,-2.33574e-05,0.0519136,-0.019482,1.15735,-0.736656,-2.03032,0.347608,-0.913945,0.132606,-0.0530686,0.0999345,0.151009,0.0121634,0.000448126,0.139576,0.13694,0.0433282,-0.112503,-0.0597159,-0.342334,-0.00269059,0.0265967,-0.0368509,-0.00994609
267.093,0.920383,0.347516,4,15,0,-222.03,6.44009,6.6442,6.7562,6.8039,6.60642,6.96176,6.55986,6.80791,6.39272,6.67311,6.87469,6.96072,6.90347,6.98401,6.4308,6.38478,6.86878,6.48097,6.93049,6.43789,6.61084,7.0159,6.68748,6.3688,6.67198,6.74155,6.73133,6.50781,6.77874,7.03909,6.49437,6.61683,6.84009,6.35001,7.20061,6.94601,6.62334,6.73623,6.92469,6.61138,6.02498,6.9529,6.32031,6.56254,6.83281,6.61226,6.27403,7.18801,6.8462,6.6048,6.97111,6.90906,-0.0194465,0.0783028,0.0533613,-0.0362246,0.0243164,-0.114298,0.178222,-0.105973,0.0746287,-0.0434783,0.0117701,-0.0966873,0.826462,-0.157492,-0.168619,0.106055,-0.0621017,0.00837814,-0.0400797,0.0105243,0.0694207,-0.0180669,-0.00262514,0.000870649,0.013254,0.00490717,-0.005208,0.0280127,-0.0226293,0.56667,0.251336,0.607573,-0.0431522,-0.0321486,0.00023975,-0.0927679,0.0077252,0.0874568,-0.0185184,1.12109,-0.81407,-2.28864,0.619345,-0.73787,0.216688,-0.0417071,0.118135,0.190827,-0.0538872,-0.0161476,-0.00763374,0.041315,-0.0106997,-0.0479605,0.383636,-0.256774,-0.0254709,0.0301064,0.429309,-0.00676107
269.072,0.792575,0.347516,4,15,0,-226.847,6.5108,6.61977,6.84506,6.8245,6.72289,6.92746,6.68894,6.85165,6.4078,6.75046,6.59629,6.92472,6.90885,6.91156,6.48261,6.16174,6.76401,6.37813,6.94293,6.42467,6.63973,7.07268,6.58513,6.4213,6.60943,6.6304,6.81473,6.53525,6.66726,6.91474,6.64679,6.46946,7.01226,6.32723,7.24507,6.85638,6.44807,6.74183,6.90226,6.74762,6.47119,6.9346,6.22944,6.41095,6.75412,6.69784,5.77494,7.03541,6.80448,6.71753,7.16722,6.90083,0.0278031,0.0722835,-0.0218648,-0.12765,0.0439285,-0.0932805,0.194148,-0.0693446,0.0690285,-0.0544555,0.0250087,-0.089658,0.835081,-0.176256,-0.155582,0.110555,-0.0676242,-0.00112202,-0.0511843,0.00282802,0.0461281,-0.00200432,-0.0189909,0.00344476,0.0523044,0.019178,-0.00978057,0.015816,-0.0280368,0.544244,0.199274,0.646029,-0.0453779,-0.305046,0.0314399,-0.0500716,0.00226777,0.128157,-0.034898,1.13353,-0.856912,-2.05785,0.635454,-0.76443,0.0866701,-0.0520188,0.0698382,0.128534,-0.00922271,-0.0492971,0.0142838,0.220113,0.0141916,-0.0990199,0.178121,-0.318133,-0.0300313,0.0468191,-0.0328924,-0.023825
267.769,0.640643,0.347516,4,15,0,-228.185,6.49164,6.56589,6.73299,6.70397,6.64502,6.86187,6.48033,6.77267,6.31293,6.78039,6.67534,6.93225,6.99949,6.85617,6.53576,6.35607,6.65049,6.65019,6.93833,6.4091,6.74101,6.99561,6.68109,6.47027,6.74097,6.67379,6.70606,6.28479,6.5802,6.98508,6.56812,6.64035,6.84404,6.23341,7.26921,6.64114,6.53453,6.93145,6.67231,6.66002,6.10148,6.95477,5.99584,6.50933,6.75613,6.58783,6.3605,7.27579,6.68165,6.76421,6.76371,6.7994,0.0327679,0.0372216,0.0472315,-0.0738378,0.0123854,-0.0824456,0.182603,-0.0874324,0.0806613,-0.0426936,-0.00166183,-0.0894533,0.843967,-0.156093,-0.144088,0.0772034,-0.0863837,0.0228516,-0.0631104,0.0106721,0.0662135,-0.0074746,-0.00446728,0.0194456,-0.00220135,0.0230984,-0.0193971,0.0089313,-0.0276631,0.570177,0.245901,0.312854,-0.0231631,-0.204111,0.0164606,-0.0519495,0.00434916,0.061129,-0.0306591,1.14719,-0.740541,-2.17389,0.263561,-1.01553,0.379256,-0.0722248,0.113227,0.18307,-0.0417401,-0.0470738,0.0170247,-0.0783647,-0.00202455,-0.157767,0.0707535,-0.313892,-0.0126268,0.00936114,0.421921,-0.0137813
263.315,0.863474,0.347516,4,15,0,-226.672,6.57592,6.65086,6.73359,6.81086,6.66782,6.91948,6.65994,6.84255,6.35464,6.68596,6.93915,6.95535,6.87057,6.8065,6.42275,6.38863,6.84204,6.3198,6.96517,6.35821,6.67399,6.80505,6.57561,6.49376,6.55277,6.72225,6.85454,6.56793,6.67728,6.88254,6.76444,6.41513,7.02729,6.35358,7.22625,6.58639,6.48043,6.68742,6.8311,6.63168,6.58736,7.03997,6.42835,6.51271,6.73099,6.66112,6.57504,7.10672,6.80501,6.69159,7.1747,6.94043,-0.00846226,0.0643096,0.0331593,-0.0152617,0.0348505,-0.0943178,0.190619,-0.0993206,0.0652556,-0.0556516,0.0135065,-0.0998263,0.822529,-0.175822,-0.147178,0.0830375,-0.0770138,-0.0108476,-0.0271558,0.00445486,0.0491301,-0.00165046,-0.00855132,0.0144691,0.0417189,0.006149,-0.00216828,0.0233616,-0.00957069,0.53903,0.209836,0.275418,-0.0198847,-0.0749874,0.00599777,-0.0563204,0.00306256,0.0955558,-0.0593564,1.09699,-0.842047,-2.16064,0.365905,-0.787187,-0.0285245,-0.0204681,0.0782717,0.135518,0.0211226,0.0167069,0.0873759,0.214096,0.0257065,-0.0068683,0.343393,-0.108598,-0.0109737,0.0272788,0.259502,-0.0028485
263.395,0.880241,0.347516,4,15,0,-221.114,6.56031,6.53505,6.71645,6.67768,6.66112,6.95064,6.49828,6.74241,6.43003,6.56142,6.34072,6.89587,6.90051,7.07632,6.53777,6.34598,6.76096,6.48254,7.05833,6.2294,6.7372,6.8451,6.62084,6.44018,6.49974,6.82927,6.75213,6.54268,6.45537,7.19015,6.60191,6.60959,7.03656,6.31459,7.28262,6.45668,6.51733,6.70981,6.98097,6.74875,6.42655,7.00464,6.1806,6.55094,6.76863,6.482,6.1618,7.1396,6.68986,6.72159,6.98134,6.86721,0.0930811,0.0260788,0.025822,-0.0167518,0.0177774,-0.0976267,0.189992,-0.0856806,0.0454147,-0.0528404,-0.010852,-0.0736746,0.826096,-0.146444,-0.164872,0.0950313,-0.0724331,0.0181765,-0.0465665,-0.0150529,0.0513148,0.0044178,0.00277505,0.00985596,0.034931,0.0156951,-0.010824,0.0131049,-0.0269385,0.55544,0.228592,0.682202,-0.0504512,-0.160687,0.0172978,-0.038488,-0.00180431,0.0301134,0.0284831,1.10722,-0.709859,-2.34549,0.446915,-0.847152,0.274833,-0.0494322,0.0411134,0.142476,0.0142896,0.00417075,0.0201493,0.125702,-0.00446358,-0.105213,0.13824,-0.30567,0.0409936,0.00803478,0.206966,-0.00312662
268.28,0.954047,0.347516,4,15,0,-226.818,6.55669,6.6796,6.81378,6.78245,6.64455,6.93641,6.66365,6.89661,6.3085,6.78947,7.06404,6.91754,6.86507,6.61241,6.43845,6.4021,6.63908,6.50082,6.88593,6.50687,6.66763,6.8893,6.71722,6.46618,6.82827,6.7352,6.79166,6.55333,6.55713,6.65398,6.55006,6.6354,6.80325,6.29756,7.16702,6.80427,6.42664,6.80684,6.85075,6.62372,6.27396,6.95781,6.23484,6.47867,6.75519,6.62523,6.43399,7.14779,6.72057,6.79512,6.9109,6.92846,0.0479448,0.0831404,0.0335888,-0.0634641,0.0455135,-0.0866402,0.18176,-0.0881876,0.0995068,-0.0452446,0.00766322,-0.0911243,0.829689,-0.182984,-0.145214,0.0868501,-0.0628589,0.0264241,-0.0456446,0.0256703,0.0667559,-0.00114401,-0.0170812,0.0283814,0.0158994,0.027417,-0.00210778,0.019911,-0.0232211,0.566511,0.208575,0.292484,-0.0194801,-0.158387,0.012392,-0.0421935,0.00505271,0.0777798,-0.00714589,1.13042,-0.889968,-2.03389,0.38309,-0.813868,0.428391,-0.0419607,0.145077,0.183655,0.0154649,-0.0140483,0.123194,0.0826423,0.0859108,-0.0419681,0.254687,-0.26349,0.000824285,0.0380794,0.311045,-0.0118451
